STATE,TIME_START,TIME_END,IS_CLOSED,COMPONENT_NAME
HV disabled channel,06-NOV-15 05.03.17.821000000 PM,06-NOV-15 05.03.59.806000000 PM,1,ME+3/2/14/4/HVSegment2
HV disabled channel,06-NOV-15 05.03.21.406000000 PM,06-NOV-15 05.04.04.667000000 PM,1,ME+3/2/14/5/HVSegment2
HV disabled channel,06-NOV-15 05.03.31.058000000 PM,06-NOV-15 05.03.35.548000000 PM,1,ME+3/2/14/6/HVSegment2
HV disabled channel,12-NOV-15 02.16.17.170000000 PM,19-MAR-18 05.12.45.196000000 AM,0,ME+1/1/33/3
HV disabled channel,06-DEC-15 02.55.02.237000000 AM,06-DEC-15 12.16.53.739000000 PM,1,ME+1/1/27/1
HV disabled channel,06-DEC-15 03.13.20.179000000 AM,06-DEC-15 12.16.58.791000000 PM,1,ME+1/1/27/3
HV disabled channel,06-DEC-15 09.16.29.295000000 AM,06-DEC-15 12.16.56.609000000 PM,1,ME+1/1/27/2
HV disabled channel,09-DEC-15 06.57.38.220000000 AM,09-DEC-15 09.51.58.724000000 AM,1,ME+1/1/27/4
HV disabled channel,09-DEC-15 11.06.36.149000000 AM,09-DEC-15 03.57.07.729000000 PM,1,ME+1/1/27/4
HV disabled channel,09-DEC-15 01.42.36.955000000 PM,09-DEC-15 03.57.05.455000000 PM,1,ME+1/1/27/3
HV disabled channel,09-DEC-15 03.57.49.551000000 PM,12-DEC-15 03.08.34.863000000 PM,1,ME+1/1/27/3
HV disabled channel,09-DEC-15 03.57.51.727000000 PM,12-DEC-15 03.08.48.306000000 PM,1,ME+1/1/27/4
HV disabled channel,09-DEC-15 09.09.38.060000000 PM,12-DEC-15 03.08.22.504000000 PM,1,ME+1/1/27/2
HV disabled channel,15-DEC-15 11.49.52.335000000 AM,14-JUN-16 10.21.39.278000000 AM,1,ME-1/1/25/4
HV disabled channel,17-FEB-16 07.08.16.490000000 PM,17-MAR-16 06.59.07.613000000 PM,1,ME-4/2/20/1/HVSegment2
HV disabled channel,22-APR-16 10.18.12.543000000 AM,22-APR-16 10.29.07.304000000 AM,1,ME+1/2/17/2/HVSegment2
HV disabled channel,22-APR-16 10.32.05.055000000 AM,23-APR-16 10.01.34.951000000 AM,1,ME+1/2/17/2/HVSegment2
HV disabled channel,23-APR-16 11.06.09.606000000 AM,27-APR-16 05.44.51.463000000 PM,1,ME+1/2/17/2/HVSegment2
HV disabled channel,15-MAY-16 04.37.33.641000000 AM,01-SEP-16 10.59.04.565000000 AM,1,ME+1/1/01/5
HV disabled channel,21-JUN-16 03.20.15.403000000 PM,24-JUN-16 08.57.34.959000000 AM,1,ME-1/1/05/2
HV disabled channel,29-JUN-16 09.30.47.308000000 PM,19-MAR-18 05.09.26.789000000 AM,0,ME-3/2/03/5/HVSegment1
HV disabled channel,04-JUL-16 05.25.36.604000000 PM,05-JUL-16 10.15.38.134000000 AM,1,ME-1/1/09/2
HV disabled channel,10-JUL-16 12.13.00.096000000 AM,12-JUL-16 10.34.40.677000000 AM,1,ME-1/1/09/2
HV disabled channel,20-JUL-16 12.53.03.020000000 AM,17-SEP-16 05.55.03.076000000 PM,1,ME-1/1/09/2
HV disabled channel,04-AUG-16 06.24.30.233000000 PM,10-AUG-16 08.25.46.987000000 AM,1,ME+3/1/14/6/HVSegment3
HV disabled channel,13-AUG-16 06.39.32.112000000 PM,15-AUG-16 10.48.19.776000000 AM,1,ME-1/3/24/6/HVSegment3
HV disabled channel,01-SEP-16 11.04.02.684000000 AM,07-SEP-16 09.04.19.581000000 AM,1,ME+1/1/01/5
HV disabled channel,07-SEP-16 09.04.28.846000000 AM,17-SEP-16 06.01.12.698000000 PM,1,ME+1/1/01/5
HV disabled channel,13-SEP-16 10.57.33.457000000 PM,17-SEP-16 05.51.52.901000000 PM,1,ME-1/1/18/6
HV disabled channel,17-SEP-16 05.52.20.485000000 PM,18-SEP-16 03.39.55.655000000 PM,1,ME-1/1/18/6
HV disabled channel,17-SEP-16 05.55.22.181000000 PM,10-NOV-16 12.09.22.706000000 PM,1,ME-1/1/09/2
HV disabled channel,17-SEP-16 06.01.42.501000000 PM,10-NOV-16 11.59.09.298000000 AM,1,ME+1/1/01/5
HV disabled channel,17-SEP-16 07.34.42.672000000 PM,11-OCT-16 08.35.21.808000000 AM,1,ME-4/2/25/5/HVSegment1
HV disabled channel,22-OCT-16 11.28.00.200000000 PM,08-NOV-16 10.40.19.920000000 AM,1,ME-1/3/24/6/HVSegment3
HV disabled channel,07-APR-17 01.41.59.957000000 PM,17-MAY-17 11.03.01.691000000 PM,1,ME-1/1/25/4
HV disabled channel,18-JUN-17 04.47.57.203000000 AM,19-JUN-17 10.25.49.775000000 AM,1,ME-1/3/24/6/HVSegment3
HV disabled channel,19-JUN-17 10.42.03.247000000 AM,19-JUN-17 10.42.30.808000000 AM,1,ME+3/2/36/2/HVSegment5
HV disabled channel,19-JUN-17 08.46.35.661000000 PM,20-JUN-17 08.02.14.553000000 PM,1,ME+2/1/17/2/HVSegment1
HV disabled channel,19-JUN-17 08.50.26.731000000 PM,20-JUN-17 08.00.36.728000000 PM,1,ME+2/1/11/3/HVSegment3
HV disabled channel,22-JUN-17 05.01.21.203000000 AM,22-JUN-17 08.25.06.468000000 AM,1,ME+2/1/17/1/HVSegment1
HV disabled channel,22-JUN-17 09.18.27.646000000 AM,22-JUN-17 11.19.00.185000000 AM,1,ME-1/3/24/6/HVSegment3
HV disabled channel,22-JUN-17 09.25.24.488000000 AM,22-JUN-17 11.19.10.785000000 AM,1,ME+2/1/11/3/HVSegment3
HV disabled channel,27-JUN-17 01.56.34.539000000 AM,27-JUN-17 10.22.15.308000000 AM,1,ME+2/1/17/1/HVSegment1
HV disabled channel,27-JUN-17 05.59.37.267000000 AM,27-JUN-17 10.21.53.496000000 AM,1,ME-1/3/24/6/HVSegment3
HV disabled channel,27-JUN-17 01.08.16.362000000 PM,30-JUL-17 05.47.18.520000000 PM,1,ME+1/1/01/5
HV disabled channel,29-JUN-17 09.11.09.542000000 AM,29-JUN-17 11.17.07.540000000 AM,1,ME-2/2/26/6/HVSegment2
HV disabled channel,29-JUN-17 10.24.50.276000000 AM,29-JUN-17 11.32.54.344000000 AM,1,ME-1/1/33/5
HV disabled channel,29-JUN-17 11.33.35.203000000 AM,29-JUN-17 11.36.22.409000000 AM,1,ME-1/1/33/5
HV disabled channel,18-JUL-17 07.31.29.272000000 PM,19-JUL-17 09.24.36.032000000 AM,1,ME+4/2/33/6/HVSegment5
HV disabled channel,19-JUL-17 05.18.18.882000000 AM,19-JUL-17 09.24.23.111000000 AM,1,ME-2/2/26/6/HVSegment2
HV disabled channel,20-JUL-17 03.10.52.165000000 PM,21-JUL-17 10.12.23.722000000 AM,1,ME+2/1/17/1/HVSegment1
HV disabled channel,20-JUL-17 07.59.25.162000000 PM,21-JUL-17 10.12.31.561000000 AM,1,ME-1/3/14/6/HVSegment3
HV disabled channel,21-JUL-17 04.14.52.017000000 AM,21-JUL-17 10.12.37.508000000 AM,1,ME-1/3/24/6/HVSegment3
HV disabled channel,24-JUL-17 04.35.10.063000000 AM,24-JUL-17 11.20.51.745000000 AM,1,ME-2/1/17/5/HVSegment1
HV disabled channel,30-JUL-17 09.08.27.194000000 AM,30-JUL-17 12.35.53.752000000 PM,1,ME-2/2/26/6/HVSegment2
HV disabled channel,30-JUL-17 05.48.55.002000000 PM,17-NOV-17 10.17.52.283000000 AM,1,ME+1/1/01/5
HV disabled channel,31-JUL-17 12.32.50.653000000 AM,31-JUL-17 09.01.18.724000000 AM,1,ME-1/3/24/6/HVSegment3
HV disabled channel,31-JUL-17 01.11.29.140000000 AM,31-JUL-17 09.01.33.319000000 AM,1,ME-2/2/26/6/HVSegment2
HV disabled channel,01-AUG-17 04.21.05.728000000 AM,01-AUG-17 08.53.18.920000000 AM,1,ME-1/3/20/1/HVSegment1
HV disabled channel,02-AUG-17 07.15.12.797000000 PM,06-AUG-17 08.12.24.581000000 AM,1,ME-1/3/20/1/HVSegment3
HV disabled channel,03-AUG-17 09.46.30.980000000 PM,04-AUG-17 10.14.44.433000000 AM,1,ME-3/2/15/1/HVSegment1
HV disabled channel,04-AUG-17 02.18.05.119000000 AM,04-AUG-17 10.14.08.160000000 AM,1,ME-1/3/24/6/HVSegment3
HV disabled channel,04-AUG-17 06.12.06.862000000 PM,06-AUG-17 08.12.54.325000000 AM,1,ME+4/2/03/6/HVSegment5
HV disabled channel,07-AUG-17 11.22.28.554000000 PM,08-AUG-17 10.04.25.024000000 AM,1,ME-2/2/26/6/HVSegment2
HV disabled channel,09-AUG-17 11.40.26.469000000 AM,10-AUG-17 11.59.36.732000000 AM,1,ME-3/2/15/1/HVSegment1
HV disabled channel,17-AUG-17 03.41.38.898000000 PM,17-AUG-17 03.42.02.755000000 PM,1,ME-4/2/35/5/HVSegment1
HV disabled channel,17-AUG-17 07.03.53.319000000 PM,18-AUG-17 12.06.53.353000000 PM,1,ME+2/1/11/3/HVSegment3
HV disabled channel,19-AUG-17 09.19.58.427000000 AM,23-AUG-17 09.48.57.274000000 AM,1,ME-4/2/35/5/HVSegment1
HV disabled channel,20-AUG-17 05.54.26.503000000 AM,21-AUG-17 10.10.40.652000000 AM,1,ME-1/3/20/1/HVSegment1
HV disabled channel,29-AUG-17 12.16.27.951000000 PM,30-AUG-17 08.34.55.861000000 AM,1,ME-1/3/24/6/HVSegment3
HV disabled channel,05-SEP-17 07.27.22.688000000 AM,06-SEP-17 07.51.42.836000000 AM,1,ME-2/2/26/6/HVSegment2
HV disabled channel,06-SEP-17 06.46.13.970000000 AM,06-SEP-17 07.51.58.966000000 AM,1,ME+4/2/33/6/HVSegment5
HV disabled channel,06-SEP-17 07.40.43.385000000 AM,06-SEP-17 07.51.55.345000000 AM,1,ME-4/2/15/1/HVSegment1
HV disabled channel,06-SEP-17 08.37.52.792000000 AM,06-SEP-17 09.05.59.498000000 AM,1,ME-4/2/15/1/HVSegment1
HV disabled channel,06-SEP-17 10.01.15.538000000 AM,06-SEP-17 12.39.53.365000000 PM,1,ME-4/2/15/1/HVSegment1
HV disabled channel,08-SEP-17 01.10.31.084000000 PM,10-SEP-17 10.50.23.477000000 AM,1,ME-2/2/26/6/HVSegment2
HV disabled channel,11-SEP-17 04.44.24.877000000 PM,12-SEP-17 10.07.59.763000000 AM,1,ME-1/3/24/6/HVSegment3
HV disabled channel,12-SEP-17 06.15.25.089000000 AM,12-SEP-17 10.08.06.985000000 AM,1,ME-1/3/14/6/HVSegment3
HV disabled channel,12-SEP-17 02.55.12.735000000 PM,13-SEP-17 10.07.55.432000000 AM,1,ME-1/3/20/1/HVSegment3
HV disabled channel,12-SEP-17 09.20.39.234000000 PM,13-SEP-17 10.08.05.712000000 AM,1,ME+4/2/33/6/HVSegment5
HV disabled channel,24-SEP-17 05.54.28.488000000 PM,25-SEP-17 11.21.57.323000000 AM,1,ME+4/2/03/6/HVSegment5
HV disabled channel,30-SEP-17 07.56.44.253000000 PM,01-OCT-17 05.46.57.248000000 PM,1,ME-1/3/24/6/HVSegment3
HV disabled channel,01-OCT-17 09.08.30.043000000 PM,02-OCT-17 11.58.18.591000000 AM,1,ME-1/3/20/1/HVSegment3
HV disabled channel,03-OCT-17 04.25.49.559000000 PM,04-OCT-17 11.20.56.615000000 AM,1,ME-1/3/24/6/HVSegment3
HV disabled channel,04-OCT-17 02.15.30.571000000 PM,05-OCT-17 11.18.08.289000000 AM,1,ME+2/1/11/3/HVSegment3
HV disabled channel,09-OCT-17 04.11.35.927000000 AM,10-OCT-17 07.36.59.254000000 AM,1,ME+4/2/33/6/HVSegment1
HV disabled channel,09-OCT-17 07.24.31.044000000 AM,10-OCT-17 07.36.49.216000000 AM,1,ME-1/3/24/6/HVSegment3
HV disabled channel,15-OCT-17 01.46.57.847000000 PM,18-OCT-17 08.42.45.960000000 AM,1,ME-3/2/15/4/HVSegment1
HV disabled channel,21-OCT-17 10.28.27.610000000 AM,23-OCT-17 01.17.26.025000000 PM,1,ME+1/3/33/2/HVSegment1
HV disabled channel,22-OCT-17 11.12.40.272000000 PM,23-OCT-17 01.15.08.839000000 PM,1,ME-4/2/24/1/HVSegment1
HV disabled channel,23-OCT-17 01.54.41.344000000 PM,24-OCT-17 03.47.13.526000000 PM,1,ME+1/3/33/2/HVSegment1
HV disabled channel,24-OCT-17 09.22.40.356000000 AM,24-OCT-17 03.47.28.649000000 PM,1,ME-1/3/24/6/HVSegment3
HV disabled channel,24-OCT-17 09.22.37.297000000 PM,25-OCT-17 10.54.39.211000000 AM,1,ME-3/2/15/1/HVSegment1
HV disabled channel,02-NOV-17 12.41.33.067000000 AM,07-NOV-17 10.11.30.252000000 AM,1,ME-3/2/15/1/HVSegment1
HV disabled channel,02-NOV-17 12.49.04.549000000 AM,07-NOV-17 10.11.39.801000000 AM,1,ME+2/1/11/3/HVSegment3
HV disabled channel,02-NOV-17 05.34.30.955000000 PM,07-NOV-17 10.11.58.218000000 AM,1,ME+4/2/06/4/HVSegment1
HV disabled channel,03-NOV-17 06.45.19.112000000 AM,07-NOV-17 10.11.12.174000000 AM,1,ME-1/3/24/6/HVSegment3
HV disabled channel,03-NOV-17 04.54.13.590000000 PM,07-NOV-17 10.12.04.972000000 AM,1,ME+4/2/09/5/HVSegment5
HV disabled channel,04-NOV-17 09.07.04.508000000 PM,07-NOV-17 10.11.48.317000000 AM,1,ME+4/2/03/6/HVSegment5
HV disabled channel,06-NOV-17 04.40.52.653000000 PM,07-NOV-17 10.11.04.311000000 AM,1,ME-1/3/20/1/HVSegment3
HV disabled channel,07-NOV-17 10.53.11.012000000 AM,08-NOV-17 08.20.12.356000000 AM,1,ME+4/2/06/4/HVSegment1
HV disabled channel,08-NOV-17 08.59.40.710000000 AM,11-NOV-17 08.36.53.351000000 AM,1,ME+4/2/06/4/HVSegment1
HV disabled channel,11-NOV-17 08.51.51.929000000 AM,11-NOV-17 09.35.29.046000000 AM,1,ME+4/2/06/1/HVSegment2
HV disabled channel,11-NOV-17 09.40.42.024000000 AM,12-FEB-18 04.55.17.770000000 PM,1,ME+4/2/06/1/HVSegment2
HV disabled channel,17-NOV-17 10.19.42.499000000 AM,04-DEC-17 08.54.24.115000000 AM,1,ME+1/1/01/5
HV disabled channel,22-NOV-17 09.52.57.980000000 AM,22-NOV-17 09.53.02.629000000 AM,1,ME-1/1/28/3
HV disabled channel,22-NOV-17 09.59.28.146000000 AM,22-NOV-17 10.00.05.012000000 AM,1,ME-1/1/28/3
HV disabled channel,22-NOV-17 10.01.19.672000000 AM,22-NOV-17 10.01.37.959000000 AM,1,ME-1/1/28/3
